,event name,Classification,genre,venue,Date,Zip code,City,State
314,Chromeo,Music,Dance/Electronic,The Joy Theater,2018-09-21,70112,New Orleans,Louisiana
315,K?D,Music,Other,Republic New Orleans,2018-09-21,70130,New Orleans,Louisiana
316,Norman Brown,Music,Jazz,Carver Theater,2018-09-22,70116,New Orleans,Louisiana
317,Hot 8 Brass Band,Music,Jazz,The Howlin Wolf,2018-09-23,70130,New Orleans,Louisiana
318,Fidlar,Music,Other,Tipitinas,2018-09-23,70115,New Orleans,Louisiana
319,Future Islands,Music,Alternative,The Joy Theater,2018-09-23,70112,New Orleans,Louisiana
320,Norman Brown,Music,Jazz,Carver Theater,2018-09-24,70116,New Orleans,Louisiana
321,The Suicide Girls,Music,Other,Republic New Orleans,2018-09-24,70130,New Orleans,Louisiana
322,Norman Brown,Music,Jazz,Carver Theater,2018-09-25,70116,New Orleans,Louisiana
323,Every Tuesday In the Den: Comedy Beast,Arts & Theatre,Comedy,The Howlin Wolf,2018-09-25,70130,New Orleans,Louisiana
324,Norman Brown,Music,Jazz,Carver Theater,2018-09-26,70116,New Orleans,Louisiana
325,Norman Brown,Music,Jazz,Carver Theater,2018-09-27,70116,New Orleans,Louisiana
326,Comedy Gumbeaux,Arts & Theatre,Comedy,The Howlin Wolf,2018-09-27,70130,New Orleans,Louisiana
327,Cedric Burnside Project,Music,Blues,Tipitinas,2018-09-28,70118,New Orleans,Louisiana
328,Norman Brown,Music,Jazz,Carver Theater,2018-09-28,70116,New Orleans,Louisiana
329,Memphis Tigers Football at Tulane Green Wave Football,Sports,Football,Yulman Stadium,2018-09-28,70118,New Orleans,Louisiana
330,Hot 8 Brass Band,Music,Jazz,The Howlin Wolf,2018-09-30,70130,New Orleans,Louisiana
331,Mat Kearney,Music,Other,The Joy Theater,2018-09-30,70112,New Orleans,Louisiana
332,Every Tuesday In the Den: Comedy Beast,Arts & Theatre,Comedy,The Howlin Wolf,2018-10-02,70130,New Orleans,Louisiana
333,Comedy Gumbeaux,Arts & Theatre,Comedy,The Howlin Wolf,2018-10-04,70130,New Orleans,Louisiana
334,"Kudzu Kings, Young Valley",Music,Country,Tipitinas,2018-10-05,70118,New Orleans,Louisiana
335,Birdcloud,Music,Country,One Eyed Jacks,2018-10-05,70130,New Orleans,Louisiana
