,event name,Classification,genre,venue,Date,Zip code,City,State
268,Bad Gyal,Music,Reggae,Encore at The Uptown Theater,2018-08-31,64111,Kansas City,Missouri
269,Dave Alvin,Music,Country,Knuckleheads Saloon,2018-09-01,64120,Kansas City,Missouri
270,Ringo Starr,Music,Rock,Starlight Theatre,2018-09-03,64132,Kansas City,Missouri
271,Chad Valley,Music,Other,The Record Bar,2018-09-04,64111,Kansas City,Missouri
272,Superorganism,Music,Other,The Riot Room,2018-09-04,64111,Kansas City,Missouri
273,The Music of Harry Potter,Music,Other,Helzberg Hall-Kauffman PAC,2018-09-05,64106,Kansas City,Missouri
274,Brent Faiyaz,Music,Other,The Record Bar,2018-09-05,64111,Kansas City,Missouri
275,Firefall,Music,Pop,The Crossroads - Kansas City,2018-09-06,64108,Kansas City,Missouri
276,The Music of Harry Potter,Music,Other,Helzberg Hall-Kauffman PAC,2018-09-06,64106,Kansas City,Missouri
277,The Music of Harry Potter,Music,Other,Helzberg Hall-Kauffman PAC,2018-09-07,64106,Kansas City,Missouri
278,Reckless Kelly,Music,Other,Knuckleheads Saloon,2018-09-08,64120,Kansas City,Missouri
279,The Music of Harry Potter,Music,Other,Helzberg Hall-Kauffman PAC,2018-09-09,64106,Kansas City,Missouri
280,Ripe,Music,Other,The Record Bar,2018-09-10,64111,Kansas City,Missouri
281,No Raza,Music,Other,The Riot Room,2018-09-10,64111,Kansas City,Missouri
282,Shook Twins,Music,Other,The Record Bar,2018-09-11,64111,Kansas City,Missouri
283,The Exploited,Music,Other,The Riot Room,2018-09-11,64111,Kansas City,Missouri
284,Butch Walker,Music,Alternative,The Record Bar,2018-09-12,64111,Kansas City,Missouri
285,Cloven Hoof,Music,Other,The Riot Room,2018-09-12,64111,Kansas City,Missouri
286,Rooney,Music,Alternative,The Record Bar,2018-09-13,64111,Kansas City,Missouri
287,Dispatch w/ Nahko and Medicine For The People,Music,Other,The Crossroads - Kansas City,2018-09-13,64108,Kansas City,Missouri
288,Nothing,Music,Rock,The Record Bar,2018-09-14,64111,Kansas City,Missouri
289,My Fair Lady,Arts & Theatre,Undefined,Musical Theater Heritage,2018-09-15,64108,Kansas City,Missouri
290,My Fair Lady,Arts & Theatre,Undefined,Musical Theater Heritage,2018-09-15,64108,Kansas City,Missouri
291,Kansas City Symphony,Music,Classical,Helzberg Hall-Kauffman PAC,2018-09-15,64106,Kansas City,Missouri
292,The Police Experience,Music,Other,The Record Bar,2018-09-15,64111,Kansas City,Missouri
293,Chicago - The Musical,Arts & Theatre,Undefined,Starlight Theatre,2018-09-15,64132,Kansas City,Missouri
294,Monsters of Mock,Music,Other,The Crossroads - Kansas City,2018-09-15,64108,Kansas City,Missouri
