,event name,Classification,genre,venue,Date,Zip code,City,State
704,Kumukahi,Miscellaneous,Family,Sams Town Live,2018-08-10,89122,Las Vegas,Nevada
705,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-16,89169,Las Vegas,Nevada
706,Kenny Loggins,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-07,89109,Las Vegas,Nevada
707,John Fogerty,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-12,89109,Las Vegas,Nevada
708,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-14,89109,Las Vegas,Nevada
709,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-12,89103,Las Vegas,Nevada
710,Zavala's Vegas Vibe Puro Pool Party,Arts & Theatre,Miscellaneous,Rio Las Vegas,2018-08-26,89109,Las Vegas,Nevada
711,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-30,89169,Las Vegas,Nevada
712,Professional Bull Riders World Finals,Sports,Miscellaneous,T-Mobile Arena,2018-11-10,89158,Las Vegas,Nevada
713,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-18,89103,Las Vegas,Nevada
714,Dear Evan Hansen,Arts & Theatre,Undefined,The Smith Center for the Performing Arts,2019-01-16,89102,Las Vegas,Nevada
715,Dear Evan Hansen,Arts & Theatre,Undefined,The Smith Center for the Performing Arts,2019-01-17,89102,Las Vegas,Nevada
716,Dear Evan Hansen,Arts & Theatre,Undefined,The Smith Center for the Performing Arts,2019-01-20,89102,Las Vegas,Nevada
717,Martin Castor Mentalist,Miscellaneous,Community/Civic,Orleans Showroom,2018-08-25,89103,Las Vegas,Nevada
718,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-29,89109,Las Vegas,Nevada
719,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-15,89109,Las Vegas,Nevada
720,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-16,89109,Las Vegas,Nevada
721,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-03,89169,Las Vegas,Nevada
722,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-19,89103,Las Vegas,Nevada
723,Patton Oswalt,Arts & Theatre,Comedy,KA Theatre at MGM Grand Hotel and Casino,2018-09-22,89109,Las Vegas,Nevada
724,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-17,89103,Las Vegas,Nevada
725,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-20,89109,Las Vegas,Nevada
726,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-11,89103,Las Vegas,Nevada
727,"Serpentine Fire - A Tribute To Earth, Wind & Fire",Music,Jazz,Cannery Hotel and Casino,2018-08-04,89030,Las Vegas,Nevada
728,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-28,89169,Las Vegas,Nevada
729,Arizona Coyotes at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-02-12,89158,Las Vegas,Nevada
730,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-10,89103,Las Vegas,Nevada
731,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-06,89103,Las Vegas,Nevada
732,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-26,89103,Las Vegas,Nevada
733,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-24,89103,Las Vegas,Nevada
734,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-13,89103,Las Vegas,Nevada
735,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-23,89103,Las Vegas,Nevada
736,NICKIHNDRXX TOUR,Music,Hip-Hop/Rap,MGM Grand Garden Arena,2018-11-24,89109,Las Vegas,Nevada
737,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-01,89169,Las Vegas,Nevada
738,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-02,89109,Las Vegas,Nevada
739,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-03,89109,Las Vegas,Nevada
740,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-03,89169,Las Vegas,Nevada
741,"I Love the 90s ft. Salt-N-Pepa, Rob Base, All-4-One",Music,Rock,Paris Theater,2018-10-14,89109,Las Vegas,Nevada
742,Khruangbin,Music,Rock,Vinyl at Hard Rock Hotel & Casino Las Vegas,2018-11-07,89169,Las Vegas,Nevada
743,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-29,89109,Las Vegas,Nevada
744,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-24,89169,Las Vegas,Nevada
745,Diana Ross - Music and Love,Music,R&B,Encore Theater at Wynn Las Vegas,2018-11-02,89109,Las Vegas,Nevada
746,Minnesota Wild at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-01-21,89158,Las Vegas,Nevada
747,The Association,Music,Rock,The Showroom at the Golden Nugget,2018-09-28,89101,Las Vegas,Nevada
748,The Righteous Brothers,Music,Rock,Harrah's Showroom at Harrah's Las Vegas,2018-09-04,89109,Las Vegas,Nevada
749,Kenny Loggins,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-08,89109,Las Vegas,Nevada
750,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-29,89109,Las Vegas,Nevada
751,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-26,89109,Las Vegas,Nevada
752,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-01,89109,Las Vegas,Nevada
753,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-09-25,89103,Las Vegas,Nevada
754,Arizona Coyotes at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-04-04,89158,Las Vegas,Nevada
755,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-28,89169,Las Vegas,Nevada
756,Al Di Meola,Music,Jazz,Chrome Showroom at Santa Fe Station Hotel & Casino,2018-09-29,89130,Las Vegas,Nevada
757,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-07,89109,Las Vegas,Nevada
758,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-01,89109,Las Vegas,Nevada
759,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-14,89109,Las Vegas,Nevada
760,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-02,89169,Las Vegas,Nevada
761,Rob Zombie & Marilyn Manson: Twins Of Evil,Music,Rock,MGM Grand Garden Arena,2018-08-25,89109,Las Vegas,Nevada
762,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-23,89109,Las Vegas,Nevada
763,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-17,89169,Las Vegas,Nevada
764,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-18,89109,Las Vegas,Nevada
765,Jeffrey Osborne,Music,R&B,Access Showroom at Aliante Casino & Hotel,2018-09-15,89084,North Las Vegas,Nevada
766,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-14,89169,Las Vegas,Nevada
767,Gary Puckett,Music,Rock,The Showroom at the Golden Nugget,2018-09-21,89101,Las Vegas,Nevada
768,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-06,89109,Las Vegas,Nevada
769,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-23,89109,Las Vegas,Nevada
770,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-19,89109,Las Vegas,Nevada
771,EllisMania XV After Party,Music,Rock,Vinyl at Hard Rock Hotel & Casino Las Vegas,2018-08-25,89169,Las Vegas,Nevada
772,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-02,89169,Las Vegas,Nevada
773,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-02,89109,Las Vegas,Nevada
774,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-16,89169,Las Vegas,Nevada
775,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-21,89109,Las Vegas,Nevada
776,Lorrie Morgan and Pam Tillis,Music,Country,The Showroom at the Golden Nugget,2018-12-11,89101,Las Vegas,Nevada
777,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-22,89109,Las Vegas,Nevada
778,Tracy Lawrence,Music,Country,The Showroom at the Golden Nugget,2018-12-10,89101,Las Vegas,Nevada
779,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-03,89109,Las Vegas,Nevada
780,Colorado Avalanche at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2018-12-27,89158,Las Vegas,Nevada
781,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-15,89109,Las Vegas,Nevada
782,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-07,89169,Las Vegas,Nevada
783,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-26,89109,Las Vegas,Nevada
784,Rodney Carrington,Arts & Theatre,Comedy,David Copperfield Theater at MGM Grand Hotel and Casino,2018-12-14,89109,Las Vegas,Nevada
785,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-08-29,89109,Las Vegas,Nevada
786,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-08,89109,Las Vegas,Nevada
787,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-17,89103,Las Vegas,Nevada
788,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-12,89109,Las Vegas,Nevada
789,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-30,89169,Las Vegas,Nevada
790,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-15,89109,Las Vegas,Nevada
791,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-08-10,89109,Las Vegas,Nevada
792,Rico Nasty,Music,Hip-Hop/Rap,Vinyl at Hard Rock Hotel & Casino Las Vegas,2018-09-07,89169,Las Vegas,Nevada
793,Clay Walker,Music,Country,Orleans Showroom,2018-09-08,89103,Las Vegas,Nevada
794,Gag-overload,Music,Other,Sams Town Live,2018-09-16,89122,Las Vegas,Nevada
795,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-01,89169,Las Vegas,Nevada
796,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-04,89169,Las Vegas,Nevada
797,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-01,89109,Las Vegas,Nevada
798,An Intimate Evening with SANTANA Greatest Hits Live,Music,Rock,House of Blues Las Vegas presented by Cricket Wireless,2018-11-07,89119,Las Vegas,Nevada
799,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-12,89109,Las Vegas,Nevada
800,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-06,89109,Las Vegas,Nevada
801,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-09,89109,Las Vegas,Nevada
802,John Fogerty,Music,Rock,Encore Theater at Wynn Las Vegas,2018-10-17,89109,Las Vegas,Nevada
803,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-11,89109,Las Vegas,Nevada
804,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-14,89103,Las Vegas,Nevada
805,Peabo Bryson,Music,R&B,Orleans Showroom,2018-10-06,89103,Las Vegas,Nevada
806,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-11,89169,Las Vegas,Nevada
807,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-19,89109,Las Vegas,Nevada
808,Las Vegas 51s vs. Reno Aces,Sports,Baseball,Cashman Field,2018-08-09,89101,Las Vegas,Nevada
809,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-27,89103,Las Vegas,Nevada
810,Wayne Brady,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-09-02,89109,Las Vegas,Nevada
811,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-28,89109,Las Vegas,Nevada
812,Dr. Cesar Lozano,Miscellaneous,Family,Sams Town Live,2018-09-07,89122,Las Vegas,Nevada
813,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-10,89109,Las Vegas,Nevada
814,MONSTER ENERGY OUTBREAK TOUR PRESENTS: MIKE SHINODA NORTH AMERICA,Music,Hip-Hop/Rap,House of Blues Las Vegas presented by Cricket Wireless,2018-10-30,89119,Las Vegas,Nevada
815,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-11,89103,Las Vegas,Nevada
816,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-18,89109,Las Vegas,Nevada
817,Nacho,Music,World,Mandalay Bay Beach at Mandalay Bay Resort,2018-08-18,89119,Las Vegas,Nevada
818,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-10,89103,Las Vegas,Nevada
819,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-01,89103,Las Vegas,Nevada
820,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-06,89109,Las Vegas,Nevada
821,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-07,89109,Las Vegas,Nevada
822,Lonestar,Music,Country,The Showroom at the Golden Nugget,2018-12-12,89101,Las Vegas,Nevada
823,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-30,89109,Las Vegas,Nevada
824,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-04,89109,Las Vegas,Nevada
825,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-17,89109,Las Vegas,Nevada
826,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-07,89109,Las Vegas,Nevada
827,Terry Fator,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-10-10,89109,Las Vegas,Nevada
828,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-15,89103,Las Vegas,Nevada
829,The Chainsmokers,Music,Dance/Electronic,XS Nightclub at Wynn Las Vegas,2018-08-31,89109,Las Vegas,Nevada
830,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-08,89109,Las Vegas,Nevada
831,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-15,89169,Las Vegas,Nevada
832,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-08-31,89109,Las Vegas,Nevada
833,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-09,89103,Las Vegas,Nevada
834,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-15,89109,Las Vegas,Nevada
835,Las Vegas 51s vs. Reno Aces,Sports,Baseball,Cashman Field,2018-08-10,89101,Las Vegas,Nevada
836,Florida Panthers at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2019-02-28,89158,Las Vegas,Nevada
837,Chippendales,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-09-21,89103,Las Vegas,Nevada
838,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-13,89109,Las Vegas,Nevada
839,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-28,89109,Las Vegas,Nevada
840,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-09,89109,Las Vegas,Nevada
841,Diana Ross - Music and Love,Music,R&B,Encore Theater at Wynn Las Vegas,2018-11-03,89109,Las Vegas,Nevada
842,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-13,89109,Las Vegas,Nevada
843,Montreal Canadiens at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2018-12-22,89158,Las Vegas,Nevada
844,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-20,89109,Las Vegas,Nevada
845,Ray Romano and David Spade,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-10-06,89109,Las Vegas,Nevada
846,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-22,89109,Las Vegas,Nevada
847,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-10,89103,Las Vegas,Nevada
848,Ray Romano and David Spade,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-11-17,89109,Las Vegas,Nevada
849,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-04,89109,Las Vegas,Nevada
850,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-11-06,89109,Las Vegas,Nevada
851,Kumukahi,Music,World,Sams Town Live,2018-08-11,89122,Las Vegas,Nevada
852,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-21,89169,Las Vegas,Nevada
853,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-18,89109,Las Vegas,Nevada
854,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-29,89109,Las Vegas,Nevada
855,Ray Romano and David Spade,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-11-16,89109,Las Vegas,Nevada
856,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-14,89169,Las Vegas,Nevada
857,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-10-05,89109,Las Vegas,Nevada
858,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-08,89103,Las Vegas,Nevada
859,The Moody Blues,Music,Rock,Encore Theater at Wynn Las Vegas,2018-09-28,89109,Las Vegas,Nevada
860,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-24,89103,Las Vegas,Nevada
861,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-11,89169,Las Vegas,Nevada
862,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-31,89103,Las Vegas,Nevada
863,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-24,89103,Las Vegas,Nevada
864,Ring of Honor Wrestling,Sports,Wrestling,Orleans Arena,2018-09-28,89103,Las Vegas,Nevada
865,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-04,89103,Las Vegas,Nevada
866,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-07,89103,Las Vegas,Nevada
867,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-07,89169,Las Vegas,Nevada
868,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-13,89169,Las Vegas,Nevada
869,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-20,89109,Las Vegas,Nevada
870,Calgary Flames at Vegas Golden Knights,Sports,Miscellaneous,T-Mobile Arena,2018-11-23,89158,Las Vegas,Nevada
871,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-11,89103,Las Vegas,Nevada
872,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-05,89109,Las Vegas,Nevada
873,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-03,89103,Las Vegas,Nevada
874,The Righteous Brothers,Music,Rock,Harrah's Showroom at Harrah's Las Vegas,2018-09-18,89109,Las Vegas,Nevada
875,Diana Ross - Music and Love,Music,R&B,Encore Theater at Wynn Las Vegas,2018-11-09,89109,Las Vegas,Nevada
876,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-30,89169,Las Vegas,Nevada
877,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-10-17,89109,Las Vegas,Nevada
878,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-24,89109,Las Vegas,Nevada
879,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-16,89109,Las Vegas,Nevada
880,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-18,89103,Las Vegas,Nevada
881,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-24,89169,Las Vegas,Nevada
882,Donny and Marie Osmond (Las Vegas),Music,Rock,Donny & Marie Showroom at Flamingo Las Vegas,2018-09-22,89109,Las Vegas,Nevada
883,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-09-06,89109,Las Vegas,Nevada
884,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-05,89169,Las Vegas,Nevada
885,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-26,89169,Las Vegas,Nevada
886,Chippendales,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-13,89103,Las Vegas,Nevada
887,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-25,89103,Las Vegas,Nevada
888,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-10-11,89169,Las Vegas,Nevada
889,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-25,89109,Las Vegas,Nevada
890,Mat Franco - Magic Reinvented Nightly,Arts & Theatre,Magic & Illusion,Mat Franco Theater at The Linq,2018-08-10,89109,Las Vegas,Nevada
891,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-16,89103,Las Vegas,Nevada
892,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-12-14,89169,Las Vegas,Nevada
893,Chippendales,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-21,89103,Las Vegas,Nevada
894,Magic Mike Live,Arts & Theatre,Miscellaneous Theatre,Club Domina at the Hard Rock Hotel & Casino,2018-11-18,89169,Las Vegas,Nevada
895,Night Ranger,Music,Rock,The Showroom at the Golden Nugget,2018-10-26,89101,Las Vegas,Nevada
896,Chippendales,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-06,89103,Las Vegas,Nevada
897,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-09-01,89103,Las Vegas,Nevada
898,Terry Fator,Arts & Theatre,Comedy,Terry Fator Theatre at Mirage Hotel and Casino,2018-08-04,89109,Las Vegas,Nevada
899,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-30,89109,Las Vegas,Nevada
900,Penn & Teller,Arts & Theatre,Comedy,Penn & Teller Theater at Rio Las Vegas,2018-10-28,89103,Las Vegas,Nevada
901,Bobby Caldwell,Music,Jazz,Chrome Showroom at Santa Fe Station Hotel & Casino,2018-09-15,89130,Las Vegas,Nevada
902,David Copperfield,Arts & Theatre,Magic & Illusion,David Copperfield Theater at MGM Grand Hotel and Casino,2018-08-05,89109,Las Vegas,Nevada
903,Shoreline Mafia - Only The Xclusives Tour,Music,Hip-Hop/Rap,House of Blues Las Vegas presented by Cricket Wireless,2018-09-17,89119,Las Vegas,Nevada
904,Rodney Carrington,Arts & Theatre,Undefined,David Copperfield Theater at MGM Grand,2018-12-07,89109,Las Vegas,Nevada
905,Chippendales feat. Perez Hilton,Arts & Theatre,Miscellaneous Theatre,Chippendales Theater at Rio Las Vegas,2018-08-25,89103,Las Vegas,Nevada
906,Absinthe,Arts & Theatre,Performance Art,Spiegeltent at Caesars Palace,2018-08-15,89109,Las Vegas,Nevada
907,The Whispers & A Taste Of Honey,Music,R&B,Cannery Hotel and Casino,2018-09-29,89030,Las Vegas,Nevada
